Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)
08/03/2017;0;886,220833;13,783333;30,3;24,0625;16,6;55,541667;30;7,5;1,945833
09/03/2017;0;885,916667;15,445833;29,8;24,5625;20;59,041667;34;8,7;2,741667
10/03/2017;0;886,408333;15,604167;29,9;23,708333;19,7;61,75;39;8,8;2,241667
11/03/2017;0;886,341667;15,8375;28,9;23,891667;19,8;62,291667;39;9,2;2,558333
12/03/2017;0;886,395833;14,154167;29,5;23,904167;20,3;55,916667;28;8,5;2,575
13/03/2017;0;886,270833;14,233333;28,4;22,583333;15,6;62;37;7,9;2,066667
14/03/2017;0;886,2875;15,575;28,8;20,783333;16,8;74,083333;42;12,7;1,95
15/03/2017;24;886,670833;15,741667;26,7;21,045833;16,6;73,5;47;9,2;2,116667
16/03/2017;0;886,6875;16,345833;28,2;21,3375;17,4;74,666667;44;10,7;1,733333
17/03/2017;0;886,458333;16,154167;28,6;22,429167;16,7;70,541667;40;8;1,829167
18/03/2017;1,4;886,933333;16,908333;27,8;21,541667;18,1;76,083333;48;8,4;1,866667
19/03/2017;7,8;887,804167;17,633333;24,7;20,091667;17,4;86,166667;62;6,5;1,558333
20/03/2017;1,4;887,879167;17,525;25,8;20,304167;17,7;85,041667;55;7,9;1,1375
21/03/2017;18,6;888,775;17,6875;26,8;20,85;17,9;83;54;9,1;1,466667
22/03/2017;0;888,991667;17,679167;27,7;21,783333;17,3;78,916667;55;12;2,154167
23/03/2017;0;887,779167;17,175;27,9;23,15;19,3;70,708333;48;9,1;2,525
24/03/2017;9;886,6125;16,383333;28,6;22,8875;18,7;68,166667;41;7,6;1,895833
25/03/2017;0;886,329167;16,658333;29;22,65;17,5;70,791667;42;5,8;1,320833
26/03/2017;0;885,883333;16,879167;29,5;22,579167;17,8;72,833333;40;7,1;1,6125
27/03/2017;18;886,6875;16,945833;28,6;21,916667;17,4;75,25;45;8,4;1,6625
28/03/2017;7,8;886,504167;17,7125;28,1;21,383333;17,9;81,208333;51;8,1;1,320833
29/03/2017;21;886,0875;17,908333;26,1;20,3875;18;86,291667;59;7,3;1,433333
30/03/2017;41,4;885,875;17,845833;23,9;19,9625;17,9;88;65;6,6;1,575
31/03/2017;7;886,9;16,75;28;21,845833;16,9;75,541667;44;5,7;1,3875
01/04/2017;18;887,245833;16,720833;26,5;21,995833;18,7;73,875;48;7,8;2,004167
02/04/2017;0,6;886,408333;16,829167;24,1;21,0875;18,6;77,041667;62;8;2,804167
03/04/2017;0,2;886,220833;16,616667;25,9;21,720833;17,9;73,666667;53;8,4;2,479167
04/04/2017;0;886,570833;17,808333;26,4;21,829167;18,9;78,666667;58;9,5;2,425
05/04/2017;4;887,620833;17,5;28,1;22,391667;19,4;75,166667;45;9,2;2,633333
06/04/2017;0,2;888,070833;17,325;28,4;22,45;18,2;74,416667;50;6,6;1,641667
07/04/2017;0;886,991667;16,608333;28,7;22,970833;17,8;70,125;41;8,2;1,716667
08/04/2017;0;887,175;15,129167;28,1;22,904167;16,4;63,291667;41;9,2;2,304167
09/04/2017;0;886,841667;13,041667;27,7;23,229167;18,9;54,375;33;8,5;2,908333
10/04/2017;0;886,991667;13,704167;27,8;22,383333;15,8;59,958333;35;8,6;2,183333
11/04/2017;0;887,0875;14;29;22,191667;15,4;62,458333;34;6,3;1,808333
12/04/2017;0;887,016667;13,991667;29,5;22,770833;16,6;60,75;31;6,5;1,445833
13/04/2017;0;886,9125;16,291667;28,6;23,729167;18,6;64,291667;41;7,5;2,175
14/04/2017;0;888,0375;16,745833;27,8;23,195833;19,4;68,125;45;7,9;3,091667
15/04/2017;0;888,570833;15,8;26,6;22,479167;18,9;66,708333;49;8,3;3,054167
16/04/2017;0;887,779167;15,183333;27,3;22,841667;18,4;63,166667;44;8;2,5
17/04/2017;0;886,85;14,575;28,7;22,833333;16,5;61,791667;38;6,5;1,329167
18/04/2017;0;886,708333;15,05;28,4;23,145833;18;62,458333;40;7,4;1,416667
19/04/2017;0;887,029167;15,795833;27,8;23,029167;19,7;64,666667;47;9,3;2,708333
20/04/2017;0;886,654167;15,166667;27,4;22,829167;18,5;62,916667;45;8,3;2,9
21/04/2017;0;887,166667;15,845833;23,6;21,004167;18,5;72,666667;60;8,8;2,008333
22/04/2017;0,4;887,658333;15,558333;28;22,1;17,5;68,916667;41;8,4;1,758333
23/04/2017;0;888,204167;16,195833;27,2;21,508333;17,2;73,333333;47;5,9;1,8625
24/04/2017;0;887,845833;16,7875;27,5;21,9625;17,1;73,541667;52;7,1;1,808333
25/04/2017;0;886,616667;17,345833;27,1;22,566667;18,7;73,166667;55;7,7;2,2625
26/04/2017;0;886,683333;17,575;27,3;21,875;18,2;77,583333;53;8,1;1,654167
27/04/2017;2;887,604167;17,241667;27,5;22,008333;18,7;76,25;45;7;1,808333
28/04/2017;0;888,475;17,579167;26,9;21,808333;18,8;77,916667;51;7;2,408333
29/04/2017;0;888,879167;17,225;27,9;22,729167;19,3;72,625;47;8,7;2,866667
30/04/2017;0;889,620833;15,5;26,6;21,883333;18;67,958333;48;8,8;3,416667
01/05/2017;0;890,283333;14,8625;23,5;20,0625;17,4;72,416667;58;9,4;3,575
02/05/2017;0;889,2625;14,358333;24,2;19,895833;16,1;71,416667;52;10,6;3,4125
03/05/2017;0;889,783333;14,608333;24,4;19,6125;16,5;73,583333;55;8,9;3,120833
04/05/2017;0;888,533333;12,704167;26,6;21;16,5;60;42;8,5;2,9875
05/05/2017;0;888,1875;13,6;26,4;21,070833;16,1;63,791667;40;7,2;2,420833
06/05/2017;0;887,854167;13,716667;27,9;20,7875;14,8;66,208333;37;6,4;1,195833
07/05/2017;1,6;886,975;14,541667;27,4;21,333333;16,6;66,375;41;6,3;2,008333
08/05/2017;0,4;886,1625;15,545833;26,6;21,341667;18;71;47;7;1,379167
09/05/2017;0;887,204167;11,883333;28;21,7125;17,2;56,916667;21;6,8;1,895833
10/05/2017;0;888,0375;7,183333;27,5;20,783333;13,1;43,458333;24;6;1,7
11/05/2017;0;887,583333;8,5625;28;20,720833;12,9;47,458333;29;8,1;1,7375
12/05/2017;0;888,308333;11,4875;26,8;21,541667;17,6;53,375;40;9,6;2,870833
13/05/2017;0;888,5625;11,391667;28,5;21,141667;14,4;56,791667;26;7,9;1,558333
14/05/2017;0;888,0375;12,345833;28,5;21,129167;14,7;60,166667;32;6,6;1,575
15/05/2017;0;887,575;15,8375;27;21,191667;16,5;72,708333;49;7,5;1,516667
16/05/2017;1,2;887,4;17,6375;26,8;21,766667;18,7;78,208333;53;6,3;1,066667
17/05/2017;1;887,416667;17,304167;28,7;21,2875;17,6;79,416667;46;6,6;1,75
18/05/2017;35,4;886,770833;17,2875;25,7;20,933333;18,2;80,541667;61;8;1,583333
19/05/2017;0,2;885,283333;17,358333;26,6;21,191667;17,4;79,875;54;9,2;2,220833
20/05/2017;3,8;886,725;17,441667;23,7;19,2625;18,1;89,333333;67;11,4;1,845833
21/05/2017;19,8;888,0375;17,116667;24,8;19,8125;16,6;85,208333;64;6,9;1,895833
22/05/2017;0,6;888,308333;17,329167;27;21,975;17,9;76,375;51;6,8;1,779167
23/05/2017;0,2;889,191667;16,65;27,8;22,170833;17,3;72,708333;44;6,7;1,7875
24/05/2017;0;889,920833;16,445833;27;22;17,8;72,25;45;7,9;2,575
25/05/2017;0;890,391667;15,058333;25,9;21,166667;17,3;69,166667;48;7,8;2,670833
26/05/2017;0;890,108333;14,483333;26,2;20,775;15,4;68,5;44;6,8;2,2625
27/05/2017;0;890,2;13,808333;25,2;20,204167;15,1;67,916667;46;7,6;2,270833
28/05/2017;0;890,004167;13,045833;25,8;20,154167;13,9;65,083333;40;7,5;2,0125
29/05/2017;0;890,2125;13,375;26;20,6375;14,8;64,291667;43;6,7;2,325
30/05/2017;0;889,395833;13,341667;26,7;21,170833;15,4;62,166667;41;6;2,05
31/05/2017;0;888,454167;13,166667;27,2;20,820833;14,4;63,583333;40;8,1;1,979167
01/06/2017;0;888,825;15,166667;27,4;21,170833;16,4;70,041667;46;6,9;1,466667
02/06/2017;0;889,6125;16,220833;26,9;21,4375;16,9;73,833333;49;5,1;1,458333
03/06/2017;0;889,716667;15,604167;27,8;21,925;17,3;69,541667;43;7,3;2,404167
04/06/2017;0;890,025;14,55;27;22,3625;17,3;61,958333;47;9;2,908333
05/06/2017;0;889,216667;13,854167;26,9;21,779167;17,5;62,166667;39;7,6;2,404167
06/06/2017;0;888,916667;12,983333;27,3;21,5625;14,6;59,708333;37;7,2;2,1625
07/06/2017;0;887,954167;12,25;26,5;20,8;14,1;60,208333;37;8,8;2,329167
08/06/2017;0;887,808333;12,075;27,6;20,795833;14,4;59,916667;33;8,4;1,995833
09/06/2017;0;888,808333;12,516667;28,3;20,529167;14;62,875;36;6,1;1,354167
10/06/2017;0;888,858333;12,841667;25,2;19,6125;13,5;66,166667;45;7,5;1,841667
11/06/2017;0;888,666667;12,316667;27;19,891667;12,7;63,416667;39;6,9;1,6875
12/06/2017;0;889,254167;13,3;27,1;21,158333;14,9;62,916667;38;7,1;1,566667
13/06/2017;0;889,4125;12,295833;26,9;21,0125;15,4;59,875;36;8;2,35
14/06/2017;0;890,758333;11,8875;26,7;20,941667;14,3;57,958333;34;8,1;2,520833
15/06/2017;0;890,8375;12,725;25,3;20,183333;15,5;63,416667;44;9,8;2,7625
16/06/2017;0;890,625;10,770833;25;19,520833;14,6;58,958333;33;8,2;2,758333
17/06/2017;0;889,2125;9,925;24,7;19;12;57,666667;33;9,6;2,3125
18/06/2017;0;888,791667;9,354167;25,3;18,933333;12,6;55,375;31;7,9;1,820833
19/06/2017;0;889,120833;8,841667;26,2;18,804167;11,1;55,458333;29;7,5;1,775
20/06/2017;0;889,758333;7,954167;26,3;19,8375;12,6;49,375;21;7,1;1,7125
21/06/2017;0;890,725;8,7;24,9;19,404167;13,6;51,041667;33;8,6;2,966667
22/06/2017;0;890,275;9,120833;22,9;17,65;13,6;58,625;37;10,5;3,8875
23/06/2017;0;890,429167;11,6375;22,9;17,708333;14,1;68,916667;46;12;4,029167
24/06/2017;0;891,445833;10,4125;23,2;17,729167;13,8;64,041667;41;10,9;3,320833
25/06/2017;0;891,704167;8,7625;23,6;17,604167;12,9;57,75;31;10,4;3,0125
26/06/2017;0;890,420833;10,654167;22,4;17,2625;12,6;66,625;46;11,7;4,066667
27/06/2017;0;890,116667;9,783333;23,7;18,175;14,2;60,166667;37;12,9;3,829167
28/06/2017;0;891,416667;9,195833;23,7;18,470833;14,7;55,875;35;10;3,579167
29/06/2017;0;890,958333;10,045833;23,9;18,05;13,8;60,583333;43;11,2;3,1
30/06/2017;0;891,554167;8,920833;25,1;18,458333;11,8;55,458333;28;7,3;2,108333
01/07/2017;0;891,995833;7,420833;24,3;19,7375;16,3;46,041667;29;8,2;2,525
02/07/2017;0;892,341667;4,866667;23,2;18,0625;11;43,375;28;9,1;2,691667
03/07/2017;0;892,8375;7,3625;22,3;16,470833;12,3;55,583333;39;13,4;3,6125
04/07/2017;0;893,295833;7,620833;19,9;15,270833;10,6;61,333333;44;11,5;4,4625
05/07/2017;0;893,416667;6,9875;19,9;14,708333;10,1;60,875;44;11,4;3,858333
06/07/2017;0;892,495833;8,291667;21,3;15,5125;10,9;63,291667;44;9,5;3,35
07/07/2017;0;892,520833;9,3625;23,1;17,308333;12,6;60,791667;41;9,2;3,454167
08/07/2017;0;892,570833;9,429167;23;17,1875;12,2;62,166667;39;11,6;3,8
09/07/2017;0;892,7875;8,591667;22,1;16,833333;12,2;60,083333;36;10,5;3,85
10/07/2017;0;892,25;9,841667;22,5;16,945833;12;63,958333;47;9,8;3,483333
11/07/2017;0;892,325;11,2375;23,9;17,925;13,4;66,791667;38;9,7;3,254167
12/07/2017;0;892,320833;9,404167;24,7;18,916667;13,9;56,041667;32;8,9;2,929167
13/07/2017;0;892,2625;7,4875;24,2;18,695833;13,8;50,625;25;10,4;3,529167
14/07/2017;0;892,033333;7,129167;23,2;17,883333;13,5;52,208333;26;10,9;3,641667
15/07/2017;0;891,204167;8,454167;23,9;17,695833;13,2;56,458333;34;10,3;3,3625
16/07/2017;0;891,3375;6,645833;23,7;17,866667;12,6;49,208333;31;8,6;2,8125
17/07/2017;0;891,625;7,195833;23,9;18,0375;11,7;50,125;32;7;2,245833
18/07/2017;0;890,970833;7,245833;24,1;17,395833;10,6;53,5;32;8,5;1,8
19/07/2017;0;890,466667;7,266667;24,7;17,1375;10;56,791667;28;8,2;2,2375
20/07/2017;0;890,983333;6,108333;25,9;19,925;13;42;26;7,9;2,091667
21/07/2017;0;891,445833;6,4625;26,6;19,216667;11,1;46,541667;23;7,2;1,645833
22/07/2017;0;891,241667;5,970833;26,5;19,804167;13,4;43,5;24;7,9;2,1
23/07/2017;0;891,854167;3,716667;24,9;19,791667;14,9;35,541667;23;10,5;3,283333
24/07/2017;0;893,491667;5,491667;22,9;17,595833;12,7;46,875;27;11,1;3,4625
25/07/2017;0;893,341667;7,8;24;18,254167;13,4;51,458333;34;9;3,333333
26/07/2017;0;892,279167;5,4375;22,6;17,245833;12,6;48,458333;22;12,7;4,0375
27/07/2017;0;891,658333;6,641667;22,2;16,608333;11,9;53,333333;34;10,9;4,25
28/07/2017;0;891,825;7,6875;23,6;17,416667;12,2;53,666667;37;13,9;4,441667
29/07/2017;0;893,1;8,2125;24,2;18,291667;12,8;54,416667;31;11,8;4,708333
30/07/2017;0;893,604167;8,491667;21,5;16,554167;12,5;61;38;11;4,104167
31/07/2017;0;891,758333;6,108333;21,9;16,116667;10,8;53,166667;32;10,5;3,1125
01/08/2017;0;890,025;5,320833;24,4;17,958333;12,9;45,833333;25;9,5;2,575
02/08/2017;0;890,554167;4,8;27;18,654167;9,2;42,666667;22;10;1,954167
03/08/2017;0;890,191667;4,45;28,6;19,504167;11,4;41,166667;17;6,5;1,508333
04/08/2017;0;889,570833;7,116667;28;20,2875;14;44,625;22;6,8;1,845833
05/08/2017;0;889,516667;7,1875;27,8;20,145833;12,4;46,166667;24;6,5;1,8875
06/08/2017;0;889,133333;7,616667;27,2;20,204167;12,8;45,833333;27;8,5;2,025
07/08/2017;0;889,166667;10,4375;26,9;21,1;14,6;51,916667;34;8,2;2,766667
08/08/2017;0;889,208333;9,783333;28,5;21,4;14,1;49,125;28;6;1,683333
09/08/2017;0;889,241667;7,9875;29,7;22,395833;14,3;43,083333;21;6,6;1,420833
10/08/2017;0;888,458333;6,004167;29,6;22,595833;14,2;37,125;20;10;1,825
11/08/2017;0;888,025;4,4375;29,6;22,875;14;32,5;17;11,2;2,404167
12/08/2017;0;888,825;5,041667;28,5;22,808333;14,2;32,625;19;7,9;2,95
13/08/2017;0;889;5,579167;29,5;22,404167;14,9;35,708333;19;8,9;2,333333
14/08/2017;0;888,2;4,904167;30,1;22,1625;13,3;36,125;16;6,5;1,7375
15/08/2017;0;887,416667;4,625;29,8;23,066667;14,8;32;17;8,8;2,720833
16/08/2017;0;887,670833;6,4625;28,8;22,445833;14,6;37,083333;20;8,7;3,045833
17/08/2017;0;887,220833;5,629167;29,7;22,345833;13,2;36,25;20;7,1;1,858333
18/08/2017;0;887,041667;4,095833;30,1;22,816667;14,8;31,125;18;7,1;1,775
19/08/2017;0;886,408333;4,341667;30,3;24,008333;16,8;28,833333;18;9,7;2,6
20/08/2017;0;887,441667;4,025;31,6;24,479167;18,7;27,75;15;7,2;2,183333
21/08/2017;0;889,558333;9,895833;29,9;23,375;16,4;46,083333;22;11,1;2,920833
22/08/2017;0;890,445833;10,720833;27,3;22,104167;17,7;49,791667;32;11,9;4,1125
23/08/2017;0;890,408333;10,566667;26;20,229167;14,6;55,958333;33;12;5
24/08/2017;0;889,920833;10,541667;26,1;19,929167;14,2;56,833333;34;10;4,066667
25/08/2017;0;889,7125;10,05;26,7;20,3375;14,6;53,625;31;9,9;3,266667
26/08/2017;0;889,458333;8,179167;27,9;21,033333;12,8;46,208333;23;7,1;2,475
27/08/2017;0;888,179167;5,179167;29,6;22,529167;13,8;34,541667;18;14;2,4875
28/08/2017;0;887,9375;3,4625;30,1;22,366667;12,6;32,291667;13;7,7;1,983333
29/08/2017;0;888,345833;2,354167;30,5;22,729167;14,3;28,25;14;7,5;2,275
30/08/2017;0;888,975;1,333333;30,8;23,3375;14,2;25,708333;11;8,2;2,104167
31/08/2017;0;889,0375;2,15;30,8;23,45;14,6;27,041667;13;8,2;1,970833
01/09/2017;0;890,95;3,158333;29,2;23,5875;19,2;26,666667;18;12,2;3,454167
02/09/2017;0;892,616667;7,833333;27,1;21,2375;16;43,583333;25;11,4;3,979167
03/09/2017;0;892,016667;8,354167;26,4;20,308333;14,9;48,541667;26;11,4;4,241667
04/09/2017;0;891,3;5,116667;25,7;19,45;13,7;41,083333;23;11,1;3,879167
05/09/2017;0;890,9875;2,879167;26,7;20,295833;14,9;32,916667;17;9,5;2,895833
06/09/2017;0;889,858333;4,816667;28,4;21,9625;16,1;33,75;22;9,9;2,695833
07/09/2017;0;889,283333;5,470833;29,6;23,058333;16,8;32,708333;22;9,8;2,745833
08/09/2017;0;887,683333;5,145833;29,9;23,3625;16;32,041667;20;8;2,8875
09/09/2017;0;888,008333;3,483333;29;22,470833;16,5;29,625;18;9,9;3,470833
10/09/2017;0;888,1375;5,766667;29;22,883333;17,9;34,125;20;10,3;3,279167
11/09/2017;0;889,529167;7,970833;29,7;23,4625;17,6;38,666667;23;9,5;2,954167
12/09/2017;0;889,875;6,45;28,9;22,704167;17,4;36,958333;18;10,7;4,308333
13/09/2017;0;890,529167;6,133333;28,1;21,983333;16,9;36,5;26;10,5;3,608333
14/09/2017;0;890,729167;8,0875;28,2;22,354167;17,6;41,041667;25;10,2;3,75
15/09/2017;0;891,041667;7,208333;28,4;22,595833;17,4;38,25;22;9,2;3,216667
16/09/2017;0;890,241667;5,095833;28,5;22,033333;17;35,083333;17;13,4;3,845833
17/09/2017;0;889,85;6,116667;27,7;21,679167;16,2;37,333333;25;9,9;3,666667
18/09/2017;0;890,2125;6,2;28,6;22,483333;17,3;36,041667;21;10,5;2,925
19/09/2017;0;890,058333;6,983333;29;22,75;16,8;37,583333;23;10,2;3,045833
20/09/2017;0;889,8125;7,0125;29,2;23,158333;17;37,25;21;11;3,1625
21/09/2017;0;890,079167;7,904167;27,1;21,741667;17;41,708333;28;10,6;3,858333
22/09/2017;0;889,841667;9,6875;22,9;19,875;18,2;52,083333;43;9,7;3,025
23/09/2017;0;889,041667;7,770833;28,8;22,441667;17;40,416667;23;7,3;2,795833
24/09/2017;0;887,9875;7,470833;29,3;22,8;17,5;38,291667;25;8,2;3,320833
25/09/2017;0;888,1375;7,070833;29,2;22,958333;17,4;37,208333;23;9,1;3,541667
26/09/2017;0;887,158333;6,895833;29,3;22,6375;16,7;37,291667;23;9,9;3,129167
27/09/2017;0;888,0875;9,65;24,4;19,425;19,7;56,166667;33;7,9;2,820833
28/09/2017;10;888,708333;13,908333;23,8;19,058333;15,1;73,75;49;6,9;1,595833
29/09/2017;0;886,766667;11,779167;30,7;23,1125;16,8;53,166667;26;8,5;1,841667
30/09/2017;0;885,445833;13,683333;26,3;20,545833;16,8;67,041667;36;12,2;3,15
01/10/2017;0;883,4125;13,15;30;22,195833;14,9;59,041667;33;10;1,816667
02/10/2017;0;883,416667;15,5125;27,3;22,0125;18,4;67,583333;47;8,3;2,3875
03/10/2017;11,2;888,25;14,466667;20,5;16,833333;13,9;86,291667;72;10,8;2,4625
04/10/2017;0,4;887,75;14,245833;27,7;20,433333;15,1;70,375;40;8,1;2,266667
05/10/2017;0;887,708333;12,425;30,4;23,55;17,5;53,5;27;9,9;3,591667
06/10/2017;0;888,9;9,570833;31,2;24,729167;19;39,5;22;10,8;3,1625
07/10/2017;0;887,829167;6,4;31,1;24,55;17,3;33,291667;14;8,7;2,679167
08/10/2017;0;886,529167;4,145833;32,3;25,766667;17,1;26,75;13;8,1;2,445833
09/10/2017;0;886,329167;5,129167;32,2;26,479167;20,9;26,208333;17;7,2;2,508333
10/10/2017;0;886,183333;7,004167;32,5;26,308333;19,2;30,583333;19;10,1;2,991667
11/10/2017;0;885,6375;4,133333;32,3;25,85;16,2;26,625;14;12,3;2,841667
12/10/2017;0;885,920833;2,245833;33,1;25,8875;16,2;24,125;12;10,1;2,45
13/10/2017;0;885,4125;3,9875;33,5;26,145833;16,7;26,208333;13;7,6;2,116667
14/10/2017;0;885,433333;4,520833;34,3;26,616667;16,9;26,708333;13;7,4;1,925
15/10/2017;0;885,820833;4,225;35,4;28,3875;18,5;23,416667;12;8,4;2,091667
16/10/2017;0;887,483333;7,704167;33,6;27,7625;21,7;28,708333;21;11,7;3,691667
17/10/2017;0;889,033333;10,470833;31,2;25,741667;20,5;39,5;27;11,3;4,158333
18/10/2017;0;888,6;7,5375;30,4;24,725;19,5;35,041667;20;11,1;3,770833
19/10/2017;0;887,275;3,4125;31,4;25,195833;19,8;24,666667;17;9;3,070833
20/10/2017;0;886,520833;6,945833;31,7;25,366667;17,1;32,125;20;8,4;1,9
21/10/2017;0;886,5;7,2125;32,8;26,9;19,3;30,25;18;11,3;2,491667
22/10/2017;0;886,5625;7,545833;33,3;26,495833;20,4;31,041667;20;13,9;2,533333
23/10/2017;0;886,7125;11,933333;32;24,2;19,1;49,75;23;10,7;2,858333
24/10/2017;0;886,483333;10,020833;32,5;25,641667;20,1;41,125;19;10,2;3,3625
25/10/2017;0;886,320833;7,6625;32,8;25,995833;20,1;33;18;10,1;3,5125
26/10/2017;0;885,133333;8,1625;33,1;25,95;18,8;33,666667;19;9,8;2,625
27/10/2017;3;884,866667;13,504167;30;23,970833;21;53,291667;33;11,3;1,995833
28/10/2017;9,4;885,270833;15,4;28,1;22,5875;18,4;65,166667;46;9,1;2,229167
29/10/2017;1,2;885,854167;16,045833;27,9;21,708333;18,4;71,333333;40;6,7;1,825
30/10/2017;2;883,654167;16,2375;29,7;22,120833;17,3;71,833333;38;9,3;1,675
31/10/2017;8,8;883,954167;17,216667;27;21,9375;18,7;75,916667;53;11;2,845833
01/11/2017;0;885,629167;16,770833;26,2;20,379167;17;80,458333;55;8,3;1,95
02/11/2017;6,8;887,258333;17,583333;26;20,945833;19;81,5;60;9,1;2,6375
03/11/2017;11,8;886,766667;16,666667;28,2;22,308333;19;72,333333;44;8,8;3,008333
04/11/2017;5,4;885,8375;16,279167;29,6;23,158333;19,1;67,291667;39;7,4;2,133333
05/11/2017;0;886,545833;17,575;23,7;21,116667;18,9;80,5;62;8,4;2,266667
06/11/2017;2;885,4125;15,925;28,8;22,745833;17,4;68,625;38;6;1,766667
07/11/2017;5,2;884;17,6625;27,4;22,020833;18,3;77,5;53;7,9;2,25
08/11/2017;37,6;884,25;17,208333;21,8;19,395833;17,7;87,208333;75;14,3;3,433333
09/11/2017;8;884,579167;17,329167;24,3;19,5625;17,8;87,083333;66;8,8;2,8375
10/11/2017;9,4;883,766667;17,879167;23;19,770833;18,3;89,125;72;10,1;2,191667
11/11/2017;56,2;882,779167;17,475;25,6;19,8125;17,6;86,833333;61;12,3;2,916667
12/11/2017;7;883,029167;17,033333;27,1;20,6625;17,5;81,125;52;8,5;2,6625
13/11/2017;18,4;883,595833;14,879167;29,2;22,933333;17;64,708333;36;7,7;1,508333
14/11/2017;0;884,05;10,533333;30,4;23,7625;15,4;46,083333;25;6,8;1,7375
15/11/2017;0;885,616667;14,829167;27,8;22,325;16,4;63,625;40;9,4;3,2375
16/11/2017;0,4;886,295833;14,220833;28,4;22,991667;18;59,833333;35;10;3,05
17/11/2017;0,8;885,1125;16,266667;26,1;20,454167;17,6;77,791667;53;10,2;1,820833
18/11/2017;21,4;883,983333;16,695833;26,4;20,7125;16,8;78,541667;54;11,1;2,341667
19/11/2017;0;884,008333;16,554167;26,3;21,170833;18,3;75,875;54;11,3;2,508333
20/11/2017;0;884,504167;16,645833;29,1;22,6;18,4;71,5;40;9,8;2,15
21/11/2017;5,8;884,920833;17,1;26,1;21,7625;18,6;75,375;57;7,9;1,766667
22/11/2017;0;884,558333;15,729167;27,1;22,404167;18,4;67,708333;45;9,4;2,558333
23/11/2017;0;885,008333;16,3625;28,6;23,025;19,7;67,541667;44;8,8;1,825
24/11/2017;0;886,795833;17,129167;25,1;21,65;19,7;75,916667;60;8,2;2,2
25/11/2017;0;886,708333;17,2125;28,4;22,766667;19,3;72,541667;45;10,3;2,333333
26/11/2017;42,6;886,7125;17,304167;26,5;20,258333;17,6;84,125;54;16,1;1,883333
27/11/2017;21,6;887,0375;16,770833;26,8;21,233333;17;77;51;9,6;1,4625
28/11/2017;0,6;886,920833;16,975;28,4;22,125;19,1;73,833333;42;8,3;2,341667
29/11/2017;4,2;885,041667;17,608333;27,6;21,408333;18,8;80,083333;49;8;1,866667
30/11/2017;63,6;883,641667;17,033333;22,3;19,391667;16,7;86,416667;69;11,7;2,525
01/12/2017;5,4;883,391667;16,425;23,6;19,525;17,7;82,708333;65;12,4;3,525
02/12/2017;4,8;884,620833;17,2125;23,3;19,641667;18,2;86,291667;68;10,8;2,925
03/12/2017;1;884,616667;17,0375;25,8;21,025;17,8;78,666667;60;8,9;2,8125
04/12/2017;2,8;884,7125;16,554167;29,8;23,320833;18,5;68,416667;40;9,6;2,375
05/12/2017;0;886,120833;18,25;26,6;21,766667;18,6;81;57;8;1,216667
06/12/2017;4;885,6875;17,629167;25,7;21,958333;18,9;77,166667;58;6,9;1,791667
07/12/2017;9,6;884,325;17,629167;26,7;21,575;19,1;79,666667;48;8,9;1,7625
08/12/2017;14,2;882,866667;17,825;26,6;21,9;18,3;78,958333;57;10,9;2,854167
09/12/2017;0;882,5125;18,020833;26,8;21,55;19;81,166667;58;9;2,808333
10/12/2017;0;881,2875;18,320833;23,3;20,0375;19;90;75;7,2;2,1625
11/12/2017;26;882,1125;17,429167;23,3;19,895833;18,6;86,458333;58;9,5;2,3125
12/12/2017;25,8;884,558333;16,95;24,7;19,475;17,6;86,083333;56;6,5;1,679167
13/12/2017;8,6;886,358333;17,466667;24,6;20,195833;18,1;84,958333;61;10;1,625
14/12/2017;34,4;886,9625;17,791667;23,1;19,483333;17,8;90,083333;76;10,3;2,3125
15/12/2017;56;886,654167;17,220833;23,5;19,291667;17,2;88,208333;69;9,2;3,016667
16/12/2017;1;886,458333;16,916667;21,4;18,9875;17,7;87,958333;74;7;1,608333
17/12/2017;3;887,216667;15,704167;25,2;19,904167;16,1;77,958333;51;10,3;2,608333
18/12/2017;0,4;887,395833;16,370833;26,8;20,829167;17,3;77,125;48;7,4;1,979167
19/12/2017;0,2;887,6;16,308333;28,4;22,520833;16,8;70,083333;44;8,2;2,204167
20/12/2017;0;886,345833;14,85;28,8;23,729167;19,6;59,041667;34;8;2,695833
21/12/2017;0;885,5625;14,858333;29,4;23,808333;18,4;58,916667;38;7,9;2,058333
22/12/2017;0;886,370833;16,3;27,5;22,075;19,3;70,958333;45;9,7;1,616667
23/12/2017;17,6;886,841667;15,595833;28,4;21,2;17;72,916667;41;10,4;1,895833
24/12/2017;7,8;885,5875;16,483333;29,6;21,354167;17;75,833333;39;12,8;1,533333
25/12/2017;2,4;884,995833;16,941667;28,2;21,725;17,8;75,791667;49;12,8;1,35
